Sample,Time,Type,Actb,Bmi1,Bmp4,Bmp7,Bmpr1a,Cd34,Cdh1,Cdh2,Cdk2,Cdx2,Cldn6,Ctcf,Ctnnb1,Dnmt1,Dnmt3b,Dppa3,Dppa4,Eomes,Esrrb,Ezh2,Fbxo15,Fgf4,Fgf5,Fgfr2,Foxa2,Gapdh,Gata1,Gata4,Gata6,Gdf3,GFAP,Gli2,Grb2,Gsc,Gsk3b,Hand1,Hdac1,Hes1,Igf2,Isl1,Jag1,Jarid2,Kdm1a,Kdm4c,Klf4,Lif,Lifr,Lin28a,Mbd3,MBP,Mef2a,Mixl1,Mki67ip,Myc,Myst3,Nanog,Ncam1,Nestin,Notch1,Nr0b1,Nr5a2,Nr6a1,Olig1,Olig2,Otx2,Pax6,Pou5f1,Prmt6,Prmt7,Ptpn11,Rai1,Rcc1,Rest,Sall4,Setdb1,Smad1,Smarca4,Smarcc1,Socs3,Sox1,Sox2,Stat3,T,Tbx3,Tcf7l1,Tcl1,Tgm2,Trp53,Tubb3,Utf1,Vim,Wdr5,Wnt3a,Wnt5a,Zfp281,Zfp42,
E14tg2a.0h.4B,0,E14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.32021598,0.0,0.0,0.0,0.0,0.0,17.76494333,0.0,0.0,0.0,0.0,0.0,0.0,17.2899953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.35435148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.61968835,17.7250347,0.0,0.0,0.0,0.0,18.06118881,0.0,18.89043879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.35926187,0.0,0.0,0.0,0.0,0.0,0.0,18.05880422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.93741135,0.0,0.0,19.10907999,0.0,0.0,21.92798967,0.0,0.0,17.62932319,0.0,0.0,0.0,0.0,19.36973772,
E14tg2a.0h.4C,0,E14,10.40344166,19.69330573,14.27197441,0.0,17.94552306,0.0,21.65463339,0.0,15.03137706,0.0,0.0,13.12833314,12.20333123,12.55659504,12.50922529,0.0,16.67767361,17.857639,13.82740431,18.13971677,13.22275031,13.84021193,0.0,0.0,0.0,7.944811031,0.0,0.0,18.98164058,13.24407724,0.0,17.8495357,20.22064064,0.0,18.84777097,0.0,12.55232901,21.51559637,0.0,0.0,0.0,14.0532009,12.14900452,16.30176613,16.08370757,0.0,15.67690596,14.67272516,13.35911885,0.0,0.0,0.0,15.07186721,15.55719093,15.87681387,14.39026395,0.0,0.0,19.91318895,14.77043607,16.22982478,0.0,0.0,0.0,17.20747494,0.0,14.65027302,0.0,16.96137068,16.81788917,0.0,15.28462474,13.02558876,13.99179615,17.09511629,16.52325277,0.0,13.56549771,14.83129463,0.0,0.0,13.30502193,0.0,14.95264162,13.802869,15.78606472,0.0,13.6350483,13.51781409,15.90306674,11.60715016,13.92461028,0.0,0.0,13.51664271,11.0737908,
E14tg2a.0h.4D,0,E14,10.2670647,17.91447863,13.61421922,0.0,19.78156155,0.0,0.0,20.53280447,13.88815766,0.0,18.73041534,13.09067595,11.90195226,12.83686995,12.05669253,0.0,16.11374992,0.0,13.36339476,17.58542655,12.47081244,14.03052126,0.0,0.0,19.77454765,8.169318063,0.0,0.0,0.0,12.96273467,0.0,19.65086544,14.81158443,0.0,22.95088875,0.0,0.0,19.58089721,0.0,0.0,0.0,13.37689222,12.12238918,15.61665957,15.02769541,0.0,16.36990901,15.22862499,13.47781307,0.0,17.89185369,0.0,16.64422155,14.16117524,14.94080947,14.04738209,0.0,0.0,0.0,16.82369717,15.75331715,19.41347073,0.0,0.0,0.0,0.0,13.28795539,0.0,17.41998364,16.58046494,0.0,17.20673306,12.79968264,12.84541287,17.28089731,18.80941572,0.0,13.38992678,15.84897094,0.0,16.94681473,13.35977234,0.0,14.67376639,13.68025205,0.0,0.0,13.23820574,16.69565357,14.96274103,11.59553326,15.00428704,16.71906575,0.0,13.21725724,11.12826765,
E14tg2a.0h.4E,0,E14,11.06331037,0.0,16.84534931,0.0,18.04609783,0.0,0.0,0.0,15.48226542,0.0,0.0,14.72757992,12.57673525,12.55743715,13.38794364,18.83601893,18.91827859,0.0,15.7832775,17.11716268,13.91397775,13.59324594,0.0,0.0,0.0,8.676719283,0.0,0.0,0.0,14.37349315,0.0,0.0,18.31962844,0.0,0.0,0.0,12.74974192,20.52757125,0.0,0.0,0.0,14.36569559,12.35488963,17.48749916,13.01847947,20.0961283,18.68374931,16.25372371,13.33534412,0.0,17.89111658,0.0,15.97385668,17.86283153,18.00465423,13.43121136,0.0,20.93478782,20.08856758,16.98284712,16.89233203,20.28897201,0.0,0.0,0.0,0.0,14.53847619,0.0,16.04200534,15.6146062,18.1049406,15.82722396,12.99018142,14.31242803,17.72956749,0.0,0.0,14.01915973,17.10155902,0.0,17.94812647,15.94624787,0.0,14.84635797,14.88790232,0.0,0.0,13.52418844,17.55239897,15.2484561,17.49223134,14.63547319,0.0,0.0,14.08411534,11.20662646,
E14tg2a.0h.4F,0,E14,11.03247658,17.62054128,14.78156876,0.0,0.0,0.0,0.0,19.31151678,13.90643112,0.0,0.0,13.31573072,12.49180272,12.25959235,11.34904159,18.47838953,16.44361506,17.09735609,15.35061237,18.80569655,13.00036143,13.8808911,0.0,0.0,0.0,8.421569601,0.0,0.0,0.0,13.51140368,0.0,0.0,15.32585263,0.0,0.0,0.0,11.87402329,0.0,0.0,0.0,16.49425733,13.43278913,11.87735397,16.94538389,15.01648382,0.0,15.58927659,14.38596335,13.10187739,0.0,0.0,0.0,15.25264903,18.17483455,14.79164574,13.95097532,0.0,0.0,19.57076675,14.53567035,16.64992425,20.89013032,0.0,0.0,18.83202145,0.0,14.18349039,19.81479199,16.60059384,15.77454064,0.0,15.30635486,12.28296884,12.8534931,16.14785182,16.77344694,0.0,13.41535798,14.99510319,0.0,16.18546934,13.71368828,0.0,14.94214905,13.69414599,0.0,0.0,13.75737759,14.13189986,16.77932675,10.19355733,13.86980849,0.0,0.0,13.12226556,12.09020309,
E14tg2a.0h.4G,0,E14,16.70003506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.15401248,0.0,0.0,0.0,0.0,0.0,0.0,18.37925791,0.0,0.0,0.0,0.0,16.87598201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.72677305,0.0,0.0,0.0,18.7855712,26.13169332,17.38051435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.42437284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.3149004,0.0,0.0,0.0,0.0,0.0,18.45349179,0.0,0.0,0.0,0.0,18.36796222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.99649201,19.45682841,0.0,0.0,18.03528878,0.0,
E14tg2a.0h.4H,0,E14,12.35673298,17.60068659,18.34589594,0.0,15.9219096,0.0,0.0,17.76131821,14.47060563,0.0,0.0,13.76639613,12.31746327,13.39663245,15.43219664,0.0,17.50293109,18.24206525,14.17881991,17.8463021,14.61430826,13.94233615,0.0,0.0,0.0,9.796667549,0.0,0.0,0.0,14.24210146,0.0,18.11027692,15.33391241,0.0,0.0,0.0,13.34221262,0.0,18.12967155,0.0,15.49961468,13.79044112,11.79784881,18.22671718,14.53279005,17.86926225,17.59659304,18.47092166,13.1296384,0.0,0.0,0.0,16.01883504,14.32436579,14.55318725,14.26461359,0.0,21.25680225,18.72970267,14.79958935,15.88623633,0.0,0.0,0.0,0.0,0.0,14.21753935,19.55758402,16.6704306,13.96387924,18.18410221,16.64372708,12.54729693,14.53438705,17.46168408,16.5665625,0.0,13.93375284,0.0,0.0,0.0,16.04273228,0.0,13.86297724,13.33788726,18.48721654,0.0,13.79604591,15.44928039,15.73235958,14.04336374,13.58407023,0.0,0.0,13.53568033,9.97754123,
E14tg2a.0h.5A,0,E14,10.8983201,18.96714051,14.83360675,0.0,0.0,0.0,0.0,0.0,13.64074188,0.0,0.0,13.60311404,12.25249286,12.89944607,13.36758382,0.0,15.98815794,0.0,15.04684917,17.50479401,12.87048488,13.10489062,0.0,0.0,0.0,7.679400529,19.92667216,0.0,0.0,12.57996319,0.0,17.07350889,17.01947897,0.0,0.0,0.0,11.78866965,0.0,0.0,0.0,17.19946104,13.1235019,12.07161489,16.01384091,14.97799943,0.0,15.79744536,14.50841884,13.54786676,0.0,0.0,0.0,16.01803262,14.74184912,15.60691338,15.17823351,0.0,0.0,19.28745393,14.88146511,15.56467346,21.28357306,0.0,0.0,18.67950867,0.0,14.04652695,19.64680718,16.76789622,15.02929979,20.05044537,15.16346106,12.40732868,13.13228562,17.06262303,17.46851685,0.0,13.35241187,15.3824855,0.0,18.04229146,14.74040268,0.0,14.33860608,13.11965067,18.90751696,0.0,14.47956918,15.46610249,23.34063943,11.50859536,13.65875526,0.0,0.0,13.90060526,11.59646178,
E14tg2a.0h.5B,0,E14,11.90591736,18.87161978,14.31856186,0.0,17.53918842,0.0,0.0,0.0,14.36412734,0.0,18.16746656,13.76277225,12.04205389,12.10871816,12.09608202,0.0,15.13230012,17.11644748,14.96868575,16.69651479,13.63338805,14.57224121,0.0,0.0,0.0,7.754379137,0.0,0.0,0.0,12.57012295,0.0,21.11657045,15.33469028,0.0,19.34768237,0.0,11.31808711,0.0,0.0,0.0,0.0,14.59625905,12.05589539,17.01476112,15.27573938,0.0,15.9295977,14.18899548,13.76373873,0.0,17.78742336,0.0,15.71059972,13.29324545,15.98039482,14.70451991,0.0,20.47830616,0.0,13.86178735,19.71549921,21.95923339,0.0,0.0,18.40079694,0.0,14.77005209,0.0,16.65119537,17.24895155,0.0,16.59242274,11.9458746,13.38710874,16.73864517,17.54756322,0.0,12.72975612,15.96273489,0.0,17.26464768,14.42254788,0.0,14.80900897,14.36824733,17.94183944,0.0,16.02059671,13.39516363,25.78391616,11.11742317,13.83070358,0.0,0.0,13.06730163,10.9402923,
E14tg2a.0h.5C,0,E14,10.76514192,20.35315592,17.21451339,0.0,17.90638352,0.0,0.0,0.0,14.42036053,0.0,0.0,14.29064818,12.6521742,13.39614928,12.06136868,0.0,17.09522417,0.0,14.59937113,17.46075148,12.65582226,14.40116076,0.0,0.0,19.02818437,7.867975765,0.0,0.0,0.0,14.70135546,0.0,0.0,17.14074697,0.0,0.0,0.0,11.99191855,20.96691183,0.0,0.0,0.0,13.41868143,11.87723427,16.38115736,14.69730589,0.0,16.11837887,14.67303946,13.33465856,0.0,0.0,0.0,16.52505639,15.44561996,16.45137835,15.73607974,0.0,0.0,19.8452088,15.9882194,15.70145579,0.0,0.0,0.0,17.39004825,0.0,14.37294327,0.0,16.36345109,15.36154257,0.0,16.99465926,12.72310238,13.4687379,17.5021715,17.80620789,0.0,13.91028859,15.96574944,0.0,15.76045971,14.99847268,0.0,16.55727378,14.13658777,0.0,0.0,14.18157041,13.4400644,15.92730156,10.94071063,14.3423266,0.0,0.0,13.04170128,11.51098514,
E14tg2a.0h.5D,0,E14,10.75286199,0.0,18.78800108,0.0,0.0,0.0,0.0,0.0,14.53654073,0.0,0.0,15.21241006,12.54426355,13.69320429,12.76479903,0.0,16.95221265,18.48488367,16.25932523,16.54119274,14.54319501,14.75270324,0.0,18.86799211,0.0,8.650292324,0.0,0.0,0.0,13.776222,0.0,0.0,17.46124427,0.0,0.0,0.0,12.06034734,0.0,0.0,0.0,17.81545148,14.81582083,12.66239575,0.0,15.72592215,0.0,16.38848237,15.35697315,14.07341743,0.0,18.18029612,0.0,18.80389216,17.15952284,15.83609593,15.93663216,0.0,20.6705159,18.97430538,15.21389236,16.24093038,0.0,0.0,0.0,17.36848182,0.0,14.91507152,0.0,16.74393161,15.31873185,0.0,15.66033376,13.23586163,14.09916065,17.96683741,16.83848328,0.0,14.13330145,15.98604368,0.0,16.52987089,15.14832887,0.0,17.17102852,14.04668249,18.71319269,0.0,14.85610436,0.0,18.59052825,10.8537691,14.6955157,0.0,0.0,13.80581157,12.2333567,
E14tg2a.0h.5E,0,E14,10.53646699,19.29471585,16.76112798,0.0,17.96284124,0.0,0.0,0.0,15.507912,0.0,0.0,14.03780047,12.37178018,12.57660173,12.43389059,0.0,17.99272778,17.42402073,15.03182733,17.7380432,12.74980044,13.55353558,0.0,19.5159555,0.0,7.621566536,0.0,18.59194731,0.0,13.32002297,0.0,16.81283177,16.5838503,0.0,18.55846506,0.0,12.29640026,20.14740213,0.0,0.0,17.73714675,14.38033918,12.03117073,16.44765625,14.53245399,0.0,15.73356779,15.39438785,12.79280791,0.0,16.31888989,0.0,16.54936482,17.08074034,14.98883616,14.36493222,18.32980352,19.50314721,19.00992554,14.51961918,15.58495087,0.0,0.0,0.0,0.0,0.0,13.62748554,0.0,17.21454861,16.63264817,0.0,15.48827765,12.28067343,12.81800927,16.47631921,16.60889501,0.0,13.63472929,15.40564908,29.7311421,16.32475093,13.48249927,0.0,14.71994214,13.04176332,18.38832062,0.0,13.30315757,13.88784453,14.03869852,11.69512103,13.16779695,0.0,0.0,13.73424485,11.51836296,
E14tg2a.0h.5F,0,E14,11.07779827,17.61280521,15.96659748,0.0,17.98251715,0.0,0.0,0.0,14.72013114,0.0,0.0,14.2776483,12.90278478,12.76744578,12.2799693,0.0,16.83937362,16.71926591,14.08213291,17.33705197,13.66818168,14.13435361,0.0,0.0,19.50806548,8.364682762,0.0,0.0,0.0,12.98603845,0.0,18.64354046,16.49324275,0.0,0.0,0.0,12.20735968,0.0,0.0,0.0,0.0,13.41901284,12.55613578,16.52078378,14.00322066,0.0,15.96161066,15.37381286,13.59347812,0.0,0.0,0.0,18.28005218,13.75021218,15.92293789,13.93444517,0.0,0.0,0.0,14.65612109,16.77020318,18.90549251,0.0,0.0,0.0,0.0,14.39953494,0.0,15.29262684,15.22566441,0.0,15.08260302,12.50045645,14.18190427,17.55625813,17.97925903,0.0,13.90445744,17.442145,0.0,16.92334852,14.65989958,0.0,15.92768729,14.40791447,0.0,17.95045237,14.2983069,13.97194852,21.72968894,11.86727515,14.96469404,0.0,0.0,13.50940591,11.67513702,
E14tg2a.0h.5G,0,E14,10.96123696,19.1011383,13.9974373,0.0,0.0,0.0,0.0,0.0,14.65142747,0.0,17.75511062,13.60553163,11.96027519,12.1299588,11.68530477,0.0,16.56004466,0.0,14.16663397,16.25583326,13.34441055,14.13531383,0.0,0.0,0.0,7.61906199,0.0,0.0,0.0,13.65049284,0.0,20.60766625,18.44736941,0.0,19.65396074,0.0,11.70074994,23.97285119,0.0,0.0,17.29997339,12.91377982,11.83983221,14.90154215,15.56856977,0.0,15.12528979,14.53036797,13.13424074,0.0,18.15244407,0.0,15.77222625,13.08079362,14.09283658,14.26841611,0.0,0.0,19.48703457,14.49260755,17.41076276,0.0,0.0,0.0,17.97248105,0.0,13.18395876,0.0,16.60283244,17.40140059,17.84435442,15.53842106,12.19096754,12.77634935,16.7044937,17.95373321,0.0,13.36849777,15.97096785,0.0,17.23667494,14.95005967,0.0,15.10540526,14.03041941,18.76569887,0.0,13.91988582,15.66237148,21.74037752,11.71869229,14.36436713,0.0,0.0,13.2259977,11.66393347,
E14tg2a.0h.5H,0,E14,16.82902699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.93273513,0.0,0.0,0.0,0.0,19.71463324,0.0,17.92579468,0.0,0.0,0.0,0.0,0.0,0.0,16.50543492,0.0,0.0,0.0,17.68983953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.93340057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.52218753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.07815912,0.0,0.0,0.0,0.0,0.0,17.61741758,
E14tg2a.0h.6A,0,E14,10.89376328,22.22109105,13.57020365,0.0,17.63779109,16.65709838,0.0,17.84917498,13.88349009,0.0,0.0,14.10387877,12.36108733,12.83776801,11.61483884,25.11381771,16.51196946,0.0,15.6835606,15.71009251,13.76021295,17.17390886,0.0,0.0,0.0,8.446039268,0.0,0.0,0.0,13.37324743,0.0,0.0,15.44287507,0.0,0.0,0.0,12.22149544,0.0,0.0,0.0,16.91521611,14.40619255,12.53006626,15.9105157,15.08906838,0.0,15.66963511,14.5475965,13.78683943,0.0,0.0,0.0,15.93158914,13.65389151,15.7774044,14.58554972,0.0,0.0,0.0,15.82046211,15.2167175,19.54095529,0.0,0.0,0.0,0.0,14.22567743,28.63740957,16.49729644,14.84420835,0.0,15.53999031,11.70887364,13.13615605,16.43218892,17.55856239,0.0,13.29952756,20.23106147,0.0,17.5535862,13.7799724,0.0,14.13417493,13.90793883,16.96978698,0.0,13.87741481,13.91916645,19.33557712,10.81814584,14.28603326,0.0,0.0,13.66241484,11.68006925,
E14tg2a.0h.6B,0,E14,10.43106567,19.00672106,14.07850227,0.0,16.31417516,0.0,0.0,0.0,13.72954665,0.0,0.0,13.36137586,12.60142659,11.9493282,12.99151704,23.32633776,17.05940902,24.90202351,14.44831187,16.94044671,13.08253385,14.36415402,0.0,0.0,0.0,7.677755635,27.33087468,0.0,0.0,13.66607382,0.0,18.96771359,16.40826092,0.0,18.86584794,0.0,11.98321193,24.14710458,19.65984138,0.0,0.0,13.7103317,12.01299942,16.19359026,14.05051623,25.5276227,16.47659947,20.60192118,14.10578591,0.0,0.0,0.0,17.45722213,13.74132891,14.56860667,13.93284589,0.0,0.0,24.59799581,14.5085189,17.28191188,0.0,0.0,0.0,23.63283191,25.85347873,13.92481229,0.0,15.96465027,14.94262253,0.0,15.27704069,13.59826645,13.5750149,17.91978627,18.90278421,0.0,12.86270869,15.77936927,0.0,17.94778327,13.36265827,0.0,14.84059595,13.14709039,0.0,0.0,14.29811965,17.26399665,21.13877151,11.31461671,14.14805871,0.0,0.0,13.39815761,10.55019014,
E14tg2a.0h.6C,0,E14,23.92325834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.70014748,0.0,0.0,0.0,23.94893802,18.29499896,17.47480175,0.0,0.0,0.0,0.0,0.0,24.47358364,24.51507213,0.0,0.0,0.0,15.4324712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5048507,0.0,0.0,0.0,0.0,26.04102693,24.06175947,0.0,0.0,0.0,0.0,27.22218806,0.0,0.0,0.0,0.0,0.0,17.98266893,0.0,19.15576542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.09798446,36.28424947,28.53533473,0.0,0.0,24.19184178,0.0,0.0,0.0,0.0,0.0,0.0,23.52913428,0.0,0.0,24.61299911,25.23788639,24.77060432,17.36689662,26.40080957,0.0,0.0,25.09836287,16.95086267,
E14tg2a.0h.6D,0,E14,10.80079282,0.0,14.37630677,0.0,17.83704301,0.0,0.0,0.0,13.86081971,0.0,0.0,13.51803336,11.16621796,11.99855371,12.85972698,0.0,16.10022922,0.0,14.0669751,16.05523135,13.88273472,12.6315215,0.0,0.0,0.0,7.525007861,0.0,0.0,0.0,13.79542085,0.0,0.0,14.52424427,0.0,18.34187577,0.0,11.77354158,21.83597463,0.0,0.0,17.98294473,12.49439092,11.86189361,19.25187708,13.85588906,19.8723701,17.3281439,16.38812904,12.71931848,0.0,0.0,0.0,15.58511425,15.51338136,14.78675559,13.71840441,0.0,19.21186703,18.00401904,14.35491105,16.29164681,19.28687957,0.0,0.0,18.68737215,0.0,14.11966466,20.75488465,17.53784377,15.84021577,0.0,15.18777092,12.08956725,13.12831749,15.78105779,16.65745001,0.0,13.56687047,16.14590985,0.0,18.07709055,14.40168541,0.0,13.65970691,14.29370511,18.62170515,0.0,14.03353308,13.41214377,16.62422976,9.683854896,13.48806154,0.0,0.0,12.62325963,10.61673051,
E14tg2a.0h.6E,0,E14,18.2799723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.87761995,0.0,0.0,24.93436512,23.65670273,24.31123348,26.32656658,0.0,0.0,0.0,25.90799951,0.0,25.97982836,24.04514227,0.0,0.0,0.0,16.54678723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.60027696,0.0,0.0,0.0,0.0,19.86194636,23.33014059,0.0,24.69413083,0.0,0.0,21.34470953,25.4478996,0.0,0.0,0.0,0.0,19.47715004,26.25967882,19.47273498,0.0,0.0,0.0,24.52966834,26.99211636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.06903015,23.7718817,23.85701208,26.61652722,0.0,0.0,26.67219108,0.0,0.0,0.0,25.68013228,0.0,24.41476212,25.15997167,0.0,0.0,24.26011879,24.08307992,0.0,21.76765681,26.23442949,0.0,0.0,25.44973212,20.26283024,
E14tg2a.0h.6F,0,E14,10.04587204,18.97554242,14.40253926,0.0,16.98432939,0.0,0.0,19.2404961,14.31512851,18.35914948,0.0,13.64010029,12.23542455,12.98029687,10.75800834,26.09242923,17.72916752,0.0,14.32158162,17.10262782,13.02128096,13.96744184,0.0,18.50179806,0.0,8.036701509,0.0,0.0,0.0,15.20276626,0.0,0.0,15.17577556,0.0,19.66625413,0.0,11.66085785,0.0,0.0,0.0,17.38366047,14.39627029,11.94940187,0.0,14.90596209,18.6211798,15.88683115,14.88048417,13.420737,0.0,18.03290234,0.0,19.92430792,14.87541849,15.34725612,13.16213209,0.0,0.0,19.60146409,16.99832881,15.44216968,22.40303172,0.0,0.0,0.0,0.0,14.06510026,0.0,16.55814987,15.85165163,0.0,14.72236816,12.02125121,12.668315,14.96752021,16.23530838,0.0,13.43402187,15.3288897,0.0,16.1741141,14.25060214,0.0,14.53119335,13.03187374,0.0,0.0,14.03607775,13.7845001,20.67869488,11.91469951,13.78778618,17.13133997,0.0,12.70069349,11.28622247,
E14tg2a.0h.6G,0,E14,10.39161021,19.0472613,14.29164133,0.0,15.55790368,0.0,0.0,0.0,14.68147957,0.0,0.0,13.47726045,12.35758114,12.86227602,11.84817178,17.52030328,16.67395426,16.97893294,15.37044978,17.20399392,13.17274298,12.89148262,0.0,0.0,19.2074565,8.163668275,19.68663904,0.0,0.0,13.95295704,0.0,0.0,16.23289153,0.0,0.0,0.0,12.66350236,22.87023396,0.0,0.0,17.89324016,12.40136017,12.47433331,15.29138496,14.75978072,19.6740264,15.72923142,16.11347799,13.20868695,0.0,17.80886607,0.0,16.62330795,16.96813895,14.69555835,13.79715306,0.0,0.0,18.94061389,12.97013622,15.53702229,20.26863079,0.0,0.0,17.02501747,18.00814169,13.5854921,0.0,16.01421827,15.18747667,0.0,15.20500449,11.54926525,12.07488419,16.6493894,15.91342867,0.0,12.99957236,13.88493709,0.0,17.62497992,13.73893446,0.0,14.91452998,13.18833246,0.0,17.58199668,13.9964808,14.59863232,21.23394763,11.96521489,13.69479618,0.0,0.0,13.40738718,11.01386613,
E14tg2a.0h.6H,0,E14,10.28342359,17.7134699,14.2566571,0.0,17.62220062,0.0,0.0,19.62762788,13.76725014,0.0,0.0,13.72459494,12.40112437,11.96976932,12.12849707,18.48839645,15.87057025,18.30116591,14.35510136,17.79452364,12.45638051,12.91013826,0.0,0.0,0.0,6.762263165,0.0,0.0,0.0,13.38846288,0.0,19.46879582,15.85131825,0.0,18.47728197,0.0,11.44898115,0.0,0.0,0.0,16.10251524,12.59447862,11.28990201,15.56429446,14.61498085,0.0,14.98794675,14.48617314,12.91087833,0.0,0.0,0.0,16.43970526,14.44340866,14.43756124,12.8742624,0.0,0.0,0.0,14.31395729,16.50082307,19.44811785,0.0,0.0,0.0,0.0,13.88340368,19.57813831,15.09890287,15.17898739,0.0,14.40227557,11.49023159,12.05492773,16.04599302,15.16597574,0.0,12.67472622,15.53049641,0.0,16.67499032,12.79509254,0.0,14.66581194,13.16085445,16.25906865,0.0,13.00934261,14.18692875,24.6667032,11.17766091,13.31117802,0.0,0.0,13.19640765,11.08541967,
R1.0h.1A,0,R1,11.51205928,16.58961615,14.85671172,0.0,0.0,0.0,0.0,19.56147944,15.76908763,0.0,0.0,14.09169905,12.27147834,13.99570507,15.32109814,25.95117808,17.58215771,16.40257418,14.77177586,17.63342652,13.41175942,14.76505434,0.0,0.0,0.0,8.688915235,0.0,0.0,18.54835787,13.06917847,0.0,24.46368532,16.04872139,0.0,26.48616409,0.0,12.76571752,27.19625414,0.0,0.0,0.0,13.87278354,11.69004455,14.89966839,14.11024354,19.29943679,16.49969266,19.47855586,15.14091221,0.0,0.0,0.0,16.4692304,17.71085964,15.29288309,14.15602735,0.0,0.0,19.80350224,15.34401521,21.50201424,0.0,0.0,0.0,0.0,0.0,15.28311089,0.0,16.99472842,16.20444759,0.0,15.82704549,12.07294777,13.30136881,17.74682859,16.12708415,0.0,14.87999313,14.65838255,0.0,18.43618713,13.27598045,0.0,14.3859786,15.22291827,18.59936467,0.0,17.00838791,14.03333944,0.0,10.88619417,13.05405476,0.0,0.0,13.07934153,11.61547635,
R1.0h.1B,0,R1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.45083194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
R1.0h.1C,0,R1,10.3000474,0.0,13.25488217,0.0,17.63547938,0.0,0.0,0.0,14.10502423,0.0,18.59085858,14.33997471,12.73323993,13.10534924,13.42042953,0.0,16.40077629,17.99498302,13.66781027,16.76096588,14.42074216,15.0020767,0.0,0.0,0.0,7.989078528,0.0,19.37627361,0.0,13.52726474,0.0,18.64124981,16.10202474,0.0,0.0,0.0,12.15988848,0.0,18.81140739,0.0,0.0,14.50015213,13.35916825,15.96445814,13.9712245,0.0,16.02198738,14.79676686,13.68030656,0.0,0.0,0.0,15.72825159,14.88375221,15.92150967,15.80137501,0.0,19.99162257,17.74493756,13.22377162,15.92559516,0.0,0.0,0.0,19.77802289,0.0,14.19092024,0.0,18.77390208,14.37086233,0.0,16.56923063,11.95199892,14.02549733,17.49507448,16.79073989,0.0,13.44271433,16.79106269,0.0,18.02575068,13.7758615,0.0,14.7506483,13.47791518,18.40500985,0.0,14.58944764,15.56048653,16.06387,9.968576526,13.78476532,0.0,0.0,14.5257337,10.80356046,
